Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPRNS_910574_1,923/EE/VARANASI-1/2023-24,"Proposed Construction Of Sub Center And Health Wellness Center At Mishrapura, Chiraigaon, District Varanasi","Proposed Construction Of Sub Center And Health Wellness Center At Mishrapura, Chiraigaon, District Varanasi.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,04-Mar-2024 11:00 AM,NA ,90.0,No ,No,Offline,13-Mar-2024 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,S.R.K. INDIA GROUP,"2,342,828",Rejected-Finance,15-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_910578_1,922/EE/VARANASI-1/2023-24,"Proposed Construction Of Sub Center And Health Wellness Center At Sugulpur, Cholapur, District Varanasi.","Proposed Construction Of Sub Center And Health Wellness Center At Sugulpur, Cholapur, District Varanasi.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,04-Mar-2024 11:00 AM,NA ,90.0,No ,No,Offline,13-Mar-2024 01:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,VARANASI,221007.0,2.0,,S.R.K. INDIA GROUP,"2,342,828",Rejected-Finance,15-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Varanasi II,unknown
2024_UPRNS_911673_1,38/WM/UPRNSS/E-TENDER/2023-24,Remanining Construction Work of Boundary Wall at Gau Shala Gurai Distt. Mainpuri,Please See Attached Estimate,Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Mar-2024 05:20 PM,NA ,120.0,No ,No,Offline,11-Mar-2024 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Mainpuri,205263.0,2.0,"32,43,000",M/S REKHA DEVI CONSTRUCTION,"3,241,378.5",Rejected-Finance,11-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_913494_1,150/UPRNSS/SPN/E-TENDER/23-24,"REPAIR MANTENANCE OF GRAMEEN STADIUM AT SIKANDARPUR KALAN BLOCK-MADNAPUR, SHAHJAHANPUR","REPAIR MANTENANCE OF GRAMEEN STADIUM AT SIKANDARPUR KALAN BLOCK-MADNAPUR, SHAHJAHANPUR",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-Mar-2024 04:00 PM,NA ,90.0,No ,No,Offline,14-Mar-2024 04:30 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Bareilly II,SHAHJAHANPUR,242301.0,2.0,"13,09,927",KRISHNA TRADERS,"1,309,665.455",Rejected-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Bareilly II,unknown
2024_UPTCL_877152_1,128-ETC-I(A)/ 2023-2024,128-ETC-I(A)/ 2023-2024,"Engagement of 01 No Diesel Vehicle along with driver and lubricant on rental basis for the period of 09 months for Executive Engineer, Electy. Trans. Division - I, Prayagraj",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Jan-2024 04:00 PM,NA ,120.0,No ,No,Offline,11-Jan-2024 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,Prayagraj,211002.0,2.0,"1,98,000",Shailesh Kumar Mishra,"197,955",Rejected-AOC,01-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,unknown
2024_UPTCL_878170_1,133-ETC-I(A)/ 2023-2024,133-ETC-I(A)/ 2023-2024,"Engagement of 01 No Diesel Vehicle along with driver on rental basis for the period of 09 months for Asst. Engineer, 800 KV Construction Unit, under ETD-I, Prayagraj",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,08-Jan-2024 10:00 AM,NA ,120.0,No ,No,Offline,14-Feb-2024 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,Prayagraj,211002.0,2.0,"1,98,000",Shailesh Kumar Mishra,"196,650",Rejected-AOC,20-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,unknown
2024_UPTCL_881420_1,135-ETC-I(A)/ 2023-2024,135-ETC-I(A)/ 2023-2024,"Drilling work on fabricated structure parts through outside agency at Electy. Fabrication Unit, Naini, Prayagraj",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Jan-2024 01:00 PM,NA ,120.0,No ,No,Offline,24-Jan-2024 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,Naini,211008.0,2.0,"1,20,000",Divya Traders,"117,600",Accepted-AOC,06-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,unknown
2024_UPTCL_881440_1,136-ETC-I(A)/ 2023-2024,136-ETC-I(A)/ 2023-2024,"Gas cutting of angle section and plate through outside agency at the premises of Electy. Fabrication, Unit, Naini, Prayagraj.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Jan-2024 01:00 PM,NA ,120.0,No ,No,Offline,24-Jan-2024 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,Naini,211008.0,2.0,"1,27,000",Divya Traders,"123,850",Accepted-AOC,06-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,unknown
2024_UPTCL_881456_1,137-ETC-I(A)/ 2023-2024,137-ETC-I(A)/ 2023-2024,"Fabrication of substation structure parts (M.S. Channel) by outside agency at the premises of Electy. Fabrication, Unit, Naini, Prayagraj.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Jan-2024 01:00 PM,NA ,120.0,No ,No,Offline,24-Jan-2024 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,Naini,211008.0,2.0,"1,00,000",M/S YASHVARDHAN ENGINEERING WORKS,"99,540",Rejected-AOC,06-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,unknown
2024_UPTCL_881467_1,138-ETC-I(A)/ 2023-2024,138-ETC-I(A)/ 2023-2024,"Supply of fire wood in Electy. Fabrication Unit- Naini, Prayagraj.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,16-Jan-2024 01:00 PM,NA ,120.0,No ,No,Offline,24-Jan-2024 01:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,Naini,211008.0,2.0,"1,92,000",SHANKER & COMPANY,"184,800",Rejected-AOC,12-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,unknown
2024_UPTCL_884427_1,E-Tender no. 55/2023-24/ETC/VNS,HIRING OF ONE NO. DIESEL VEHICLE WITH DRIVER FOR THE USE OF SUPERINTENDING ENGINEER,HIRING OF ONE NO. DIESEL VEHICLE WITH DRIVER FOR THE USE OF SUPERINTENDING ENGINEER,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,23-Jan-2024 06:00 PM,NA ,180.0,No ,No,Offline,06-Feb-2024 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC Varanasi,ELECTY. TRAMSNISSION CIRCLE VARANASI,221004.0,2.0,"3,12,000",M/S Anand Tiwari,"312,000",Accepted-AOC,19-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC Varanasi,unknown
2024_UPTCL_888471_1,E- Tender No- 10- ETDS- 2023-24,WORK,As per BOQ,Works,Open Tender,Item Wise,Electrical Works,No,No,NA ,02-Feb-2024 09:00 AM,NA ,90.0,No ,No,Offline,06-Mar-2024 10:30 AM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC) Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,"Central Store, ETD, Sultanpur",228001.0,2.0,,RAM CHANDER CONTRACTOR,"98,300",Rejected-Finance,07-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC) Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,unknown
2024_UPTCL_907793_1,E- Tender No- 11- ETDS- 2023-24,WORK,AS PER BOQ,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Offline,22-Mar-2024 10:30 AM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC) Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,"132 K.V. S/S, GAURIGANJ- AMETHI",227409.0,2.0,,M/s Janta Charan,"133,938",Accepted-AOC,26-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC) Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,unknown
2024_UPTCL_919147_1,E- Tender No- 12- ETDS- 2023-24,WORK,AS PER BOQ,Works,Open Tender,Item Wise,Electrical Works,No,No,NA ,18-Mar-2024 04:20 PM,NA ,90.0,No ,No,Offline,23-Mar-2024 04:30 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC) Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,132 K.V. S/S JAGISHPUR-AMETHI,227809.0,2.0,,UNIQUE ENTERPRISES,"99,960",Rejected-Finance,26-Mar-2024,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC) Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,unknown
2024_UPVDS_917913_1,319/V.S./13/L.-4/15,Supply of Furniture,As For Tender Notice,Goods,Open Tender,Item Wise,Furniture/ Fixture,No,No,NA ,15-Mar-2024 06:00 PM,NA ,30.0,No ,No,Offline,26-Mar-2024 01:00 PM,UP Vidhansabha,"Vidhan Sabha, Lucknow",226001.0,2.0,,Chola corporation private limited,"7,250,030.3",Accepted-AOC,27-Mar-2024,UP Vidhansabha,unknown
2024_YEIDA_878567_10,YEA/GM(PROJECT)/2024/860 DT-2/01/2024,Construction of Balance R.C.C Drain of Residential Sector-17 Pocket-C YEIDA,Construction of Balance R.C.C Drain of Residential Sector-17 Pocket-C YEIDA,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,09-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,19-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"5,99,49,877",M/s R.K Gupta Contractor,"39,998,558.09",Rejected-Finance,05-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_878567_12,YEA/GM(PROJECT)/2024/860 DT-2/01/2024,Construction of R.C.C Wall/RCC drain slab covering of different places along 60m wide road (ch.7.10km to 22.300km and 26.400km to 28.668km) in yea,Construction of R.C.C Wall/RCC drain slab covering of different places along 60m wide road (ch.7.10km to 22.300km and 26.400km to 28.668km) in yea Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,09-Jan-2024 06:30 PM,NA ,90.0,No ,No,Online,19-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"17,87,55,366",M/S KAPIL ENTERPRISES,"120,974,916.17",Rejected-Finance,14-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_878567_6,YEA/GM(PROJECT)/2024/860 DT-2/01/2024,Supplying and Stacking of Green Fooder for Jewar Bangar Gaushala yea.Wc-06,Supplying and Stacking of Green Fooder for Jewar Bangar Gaushala yea.Wc-06,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,08-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,18-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"54,47,625",M/S VIPIN PRAKASH CONTRACTOR,"4,516,081.13",Rejected-Technical,06-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_878567_8,YEA/GM(PROJECT)/2024/860 DT-2/01/2024,Construction of 24.00mtr road drain sewer and water supply in pocket 2A (N.H.18) Sector-18 yea.Wc-01,Construction of 24.00mtr road drain sewer and water supply in pocket 2A (N.H.18) Sector-18 yea.Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,09-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"1,10,75,441",Vardhman Infrastructure,"7,777,777.77",Rejected-Finance,07-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_11,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,"Providing and Laying interlocking Tiles and Brick Drain in Village- Tirthali, yea","Providing and Laying interlocking Tiles and Brick Drain in Village- Tirthali, yea Wc-06",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,17-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,31-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"61,16,201",M/S VIPIN PRAKASH CONTRACTOR,"4,164,521.58",Rejected-Finance,07-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_12,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,Construction of Drain slab LHS and RHS of 75mtr wide road (Road no-17 ) YEA.Wc-03,Construction of Drain slab LHS and RHS of 75mtr wide road (Road no-17 ) YEA.Wc-03,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,17-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,31-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"2,21,02,770",M/S A.K. KARAN CONSTRUCTION,"14,433,109.35",Accepted-AOC,14-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_13,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,Construction of Additional shades Bhusa and khal choker store including construction of approach road gaushala at Dhorau Yea.Wc-04,Construction of Additional shades Bhusa and khal choker store including construction of approach road gaushala at Dhorau Yea.Wc-04,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,17-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,31-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"9,51,38,319",M/S SHIV SHAKTI CONSTRUCTION,"73,066,229.64",Rejected-Finance,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_2,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,Providing and Fixing of Interlocking tiles in Village Mukimpur Sivara yea (Including C/o Drain),Providing and Fixing of Interlocking tiles in Village Mukimpur Sivara yea (Including C/o Drain),Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,16-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"24,59,420",M/S KRISHNATRAY AND CO.,"1,694,540.64",Rejected-Finance,11-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_5,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,Pond Rejuvenation in Viilage Salarpur yea,Pond Rejuvenation in Viilage Salarpur yea,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,16-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"18,72,953",M/S ANUSHKA CONSTRUCTION,"1,454,722.64",Accepted-AOC,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_6,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,Balance work of Smart Village Rustampur yea,Balance work of Smart Village Rustampur yea,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,16-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"38,56,101",RIVER EDGE CONSTRUCTION,"2,961,871.23",Rejected-Finance,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_8,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,RCC Pipe Laying work pond 01 to 02 and 03 drain in Village Ahmadpur choroli yea.Wc-06,RCC Pipe Laying work pond 01 to 02 and 03 drain in Village Ahmadpur choroli yea.Wc-06,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,17-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,31-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"79,79,997",M/S KRISHNA ENTERPRISES,"7,892,217.29",Rejected-Finance,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_881608_9,YEA/GM(PROJECT)/2024/864 DT-9/01/2024,Providing and laying Interlocking tiles work in Village- Sabota Mustafabad yea (Including C/o Drain).Wc-06,Providing and laying Interlocking tiles work in Village- Sabota Mustafabad yea (Including C/o Drain).Wc-06,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,17-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,31-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"43,01,595",SHRI HARI BUILDERS,"3,140,595.19",Rejected-Finance,12-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_882344_1,YEA/GM(PROJECT)/2024/868 DT-15/01/2024,Supplying and Stacking of Bhusa for Jewar Bangar Gaushala yeida,Supplying and Stacking of Bhusa for Jewar Bangar Gaushala yeida,Works,Open Tender,Fixed-rate,Civil Works - Others,No,No,NA ,18-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"88,17,465",M/S V.S CONTRACTOR,"7,935,719.04",Rejected-Finance,11-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_882344_2,YEA/GM(PROJECT)/2024/868 DT-15/01/2024,P/o Trees shrubs on central verge and green belt towards sec 32 side and remaining length of 100mtr road between sec.29 and 33 with two year maintenance for yeida,P/o Trees shrubs on central verge and green belt towards sec 32 side and remaining length of 100mtr road between sec.29 and 33 with two year maintenance for yeida,Works,Open Tender,Fixed-rate,Agricultural or Forestry,No,No,NA ,18-Jan-2024 06:00 PM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"19,26,849",DEEP CONSTRUCTION COMPANY,"1,233,183.55",Accepted-AOC,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_10,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Providing and Laying B.M and B.C over 60m wide road in Sector -17A of Yamuna Expressway Authority.Wc-01,Providing and Laying B.M and B.C over 60m wide road in Sector -17A of Yamuna Expressway Authority.Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,06-Feb-2024 06:15 PM,NA ,90.0,No ,No,Online,04-Mar-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"6,77,24,931",DYNASTY PROMOTERS PRIVATE LIMITED,"43,810,730.12",Accepted-AOC,16-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_11,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Stengthening of 60.00mtr wide road from Ch.7.100km to 12.600km both side carriageway along Yamuna Expressway yeida.Wc-01,Stengthening of 60.00mtr wide road from Ch.7.100km to 12.600km both side carriageway along Yamuna Expressway yeida.Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,07-Feb-2024 06:15 PM,NA ,90.0,No ,No,Online,22-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"13,24,83,510",DYNASTY PROMOTERS PRIVATE LIMITED,"79,490,106.57",Accepted-AOC,12-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_12,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Providing and Laying DBM and BC on 12.0mtr 18.0mtr and 24.0mtr wide road in Pocket- I and J in Sector -18 yeida.Wc-01,Providing and Laying DBM and BC on 12.0mtr 18.0mtr and 24.0mtr wide road in Pocket- I and J in Sector -18 yeida.Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,07-Feb-2024 06:15 PM,NA ,90.0,No ,No,Online,04-Mar-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"4,85,99,051",chandna associates,"30,840,958.13",Accepted-AOC,16-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_13,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Stengthening of 60.00mtr wide road from ch.13.600km to 16.600km both side carriageway along Yamuna Expressway yeida.Wc-01,Stengthening of 60.00mtr wide road from ch.13.600km to 16.600km both side carriageway along Yamuna Expressway yeida.Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,07-Feb-2024 06:15 PM,NA ,90.0,No ,No,Online,22-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"7,46,02,991",M/s Buildcon Infra,"45,507,824.53",Accepted-AOC,16-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_14,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Stengthening of 60.00mtr wide road from ch.19.600km to 21.050km and 21.250km both side carriageway along Yamuna Expressway yeida.Wc-01,Stengthening of 60.00mtr wide road from ch.19.600km to 21.050km and 21.250km both side carriageway along Yamuna Expressway yeida.Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,07-Feb-2024 06:15 PM,NA ,90.0,No ,No,Online,22-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"6,21,82,731",DYNASTY PROMOTERS PRIVATE LIMITED,"38,553,293.34",Rejected-Finance,13-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_15,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Stengthening of 60.00mtr wide road from ch.16.600km to 19.600km both side carriageway along Yamuna Expressway wc-01,Stengthening of 60.00mtr wide road from ch.16.600km to 19.600km both side carriageway along Yamuna Expressway yeida Wc-01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,07-Feb-2024 06:15 PM,NA ,90.0,No ,No,Online,22-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"7,46,02,991",DYNASTY PROMOTERS PRIVATE LIMITED,"45,507,824.53",Rejected-Finance,12-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_3,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Pond Rejuvention in Village- Accheja Bujurg yea,Pond Rejuvention in Village- Accheja Bujurg yea Wc-06,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,05-Feb-2024 06:00 PM,NA ,90.0,No ,No,Online,13-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"19,64,326",M/S ANUSHKA CONSTRUCTION,"1,466,762.56",Accepted-AOC,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_4,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Barbed wire fencing work of Land for Film City in Sector-21 yea,Barbed wire fencing work of Land for Film City in Sector-21 yea Wc-02,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,05-Feb-2024 06:00 PM,NA ,90.0,No ,No,Online,13-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"27,72,203",PRADHAN CONTRACTOR,"1,996,263.58",Rejected-Finance,13-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_5,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,Construction of remaining boundary wall of near plot no-449 and 136 Pocket-I Sector-18 Yeida,Construction of remaining boundary wall of near plot no-449 and 136 Pocket-I Sector-18 Yeida Wc-Horti,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,05-Feb-2024 06:00 PM,NA ,90.0,No ,No,Online,13-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"50,17,981",ARN ASSOCIATES,"3,335,953.79",Accepted-AOC,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
2024_YEIDA_890421_6,YEA/GM(PROJECT)/2024/873 DT-30/01/2024,C/o Boundary wall of park near plot no-120 and 132 Pocket- E sector-20 yeida.Wc-Horti,C/o Boundary wall of park near plot no-120 and 132 Pocket- E sector-20 yeida.Wc-Horti,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,06-Feb-2024 06:00 PM,NA ,90.0,No ,No,Online,21-Feb-2024 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"73,73,099",M/S SHIVAM BUILDERS,"4,688,553.7",Rejected-Finance,15-Mar-2024,Yamuna Expressway Industrial Development Authority,unknown
