Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_SCIDC_1119906_2,1162-2/E.E. BLY/E-Tender/BLY/2025-26 Dt. 25.02.2026,"Construction of C.C. Road and Drain work at Vill. Aamkheda in Main Road to Kotedar House, Bhagwan Singh to Jasveer Singh House (Vidhayak Nidhi)","Construction of C.C. Road and Drain work at Vill. Aamkheda in Main Road to Kotedar House, Bhagwan Singh to Jasveer Singh House (Vidhayak Nidhi)",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,09-Mar-2026 05:00 PM,,NA ,90.0,No ,No,Offline,16-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Bareilly,243001.0,2.0,"14,61,814",Syed Construction,"1,461,375.46",Rejected-AOC,19-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2026_SCIDC_1118965_1,150/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of CC Road and Drain work From Chaubara-Nausharhedi Marg to Kabristan at Vill Nausharhedi Block Muzaffarabad, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLA) Construction of CC Road and Drain work From Chaubara-Nausharhedi Marg to Kabristan at Vill Nausharhedi Block Muzaffarabad, District- Saharanpur",Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Offline,27-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"5,29,100",U K CONSTRUCTION CO,"528,888",Rejected-Finance,12-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2026_YEIDA_1105538_10,YEA/GM(PROJECT)/2025/453 DT-09/01/2026,Construction of 30mtr. Wide Road and RCC drain along GH-06 sector-22D yeida. WC-02,Construction of 30mtr. Wide Road and RCC drain along GH-06 sector-22D yeida. WC-02,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,13-Jan-2026 06:55 PM,,NA ,90.0,No ,No,Online,23-Jan-2026 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"1,28,55,781",M/s PULKIT KUMAR BUILDERS,"8,673,795.98",Accepted-AOC,10-Mar-2026,Yamuna Expressway Industrial Development Authority,unknown
2026_SCIDC_1113449_1,28/GIRLSHOSTEL/ETAH/25-26,"CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI GIRLS HOSTEL, GGIC CAMPUS, SHANTI NAGAR, ETAH.","CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI GIRLS HOSTEL, GGIC CAMPUS, SHANTI NAGAR, ETAH.",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-Feb-2026 04:00 PM,,20-Feb-2026 11:00 AM ,365.0,No ,No,Offline,21-Feb-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,ETAH,207001.0,2.0,"79,95,000",M/s NAVEEN & ASSOCIATES,"6,794,950.5",Rejected-AOC,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_UPIDC_1109463_7,11/SE/2025-26,Reconstruction of 12 Nos Damaged VRB Located on Maharajganj Rajwaha in Districts Maharajganj and Gorakhpur.,Reconstruction of 12 Nos Damaged VRB Located on Maharajganj Rajwaha in Districts Maharajganj and Gorakhpur.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,30-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,13-Feb-2026 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",MAHARAJGANJ,273303.0,2.0,,M/s VIJENDRA PRATAP SINGH,"43,753,797",Rejected-Finance,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",unknown
2026_UPIDC_1115011_1,04/EE/2025-26,Renewal of canal service road of dighwat minor from km 0.000 t0 km 0.550,Renewal of canal service road of dighwat minor from km 0.000 t0 km 0.550,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,17-Feb-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",dighwat,221008.0,2.0,"12,48,851",MAHADEV ENTERPRISES,"1,211,320.52",Rejected-Technical,06-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||CPB, chandauli",unknown
2026_UPIDC_1114054_1,28/SE/DCA/2025-26,Widening and Renewal of Service Road on Right Bank of P.U.G.C. from Km. 215.300 to Km. 228.400,Widening and Renewal of Service Road on Right Bank of P.U.G.C. from Km. 215.300 to Km. 228.400,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,13-Feb-2026 02:00 PM,,16-Feb-2026 01:00 PM ,90.0,No ,No,Online,18-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",BULANDSHAHAR,203001.0,2.0,"4,20,36,000",M/S MANOJ TRADERS,"24,914,236",Rejected-Technical,11-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2026_UPIDC_1109764_1,03/EE/ Lot no 05,SILT CLEARNCE OF DHONDADIH DRAIN FROM KM. 0.000 TO 8.600.,SILT CLEARNCE OF DHONDADIH DRAIN FROM KM. 0.000 TO 8.600.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Jan-2026 12:00 PM,,30-Jan-2026 03:00 PM ,90.0,No ,No,Online,04-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-1, ghazipur","Dondadih, Ghazipur",233001.0,2.0,"3,22,000",Laxmi Construction,"173,544",Accepted-AOC,28-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi||DPCD-1, ghazipur",unknown
2026_UPPRC_1103970_1,08/2025-26/PCL/UNIT-11/Ayodhya,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL KAMHARIA AT DISTT AMBEDKAR NAGAR,PROPOSED TOILET BLOCK LIBRARY IN RAJKIYA HIGH SCHOOL KAMHARIA AT DISTT AMBEDKAR NAGAR,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Jan-2026 12:17 PM,,NA ,30.0,No ,No,Online,15-Jan-2026 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,Ambedkarnagar,223221.0,2.0,"30,84,000",VITTHAL GROUP,"3,063,715",Rejected-AOC,13-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,unknown
2026_UPIDC_1115699_1,02/SE/2025-26,Ghat conservation/ beautification work under Lodhipur bridge on the banks of Khannaut river in Shahjahanpur district (Lot No.-01),Ghat conservation/ beautification work under Lodhipur bridge on the banks of Khannaut river in Shahjahanpur district (Lot No.-01),Works,Open Tender,Item Wise,Civil Works,No,No,NA ,16-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur",Shahjahanpur,242001.0,2.0,"6,75,73,000",M/S KANISHK INFROLOGISTICS PVT LTD,"53,863,091.5",Accepted-AOC,20-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur",unknown
2026_UPIDC_1112053_2,30/SE/DCA/2025-26,Renewal of Service Road on Right Bank (Common Bank) of P.U.G.C. From Km. 177.550 to Km. 185.00,Renewal of Service Road on Right Bank (Common Bank) of P.U.G.C. From Km. 177.550 to Km. 185.00,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,07-Feb-2026 02:00 PM,,09-Feb-2026 01:00 PM ,90.0,No ,No,Online,13-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",BULANDSHAHAR,203001.0,2.0,"1,17,00,000",M/S AMAN CONSTRUCTION COMPANY,"7,442,640",Accepted-AOC,27-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown
2026_UPPRC_1107549_1,32/GM-4/UPPCL/2025-26 Dated 14-01-2026,TOURISM DEVELOPMENT WORK OF SHRI HANUMAN MANDIR AT BETWEEN NAGLA GULAL AND NAGLA HARISINGH IN DISTRICT- FIROZABAD (U.P.),TOURISM DEVELOPMENT WORK OF SHRI HANUMAN MANDIR AT BETWEEN NAGLA GULAL AND NAGLA HARISINGH IN DISTRICT- FIROZABAD (U.P.),Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,19-Jan-2026 04:30 PM,,22-Jan-2026 11:00 AM ,90.0,No ,No,Online,29-Jan-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Nagla Gulal And Nagla Hari Singh Firozabad,283142.0,2.0,"1,51,99,199",Uttam Ventures,"15,121,683.37",Rejected-Finance,09-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2026_UPIDC_1117446_1,Tender Notic 02/EE/2025-26,Fencing work of pressure well at Km 51.700 and Km 60.700 on Campierganj branch in District Mahrajganj,Fencing work of pressure well at Km 51.700 and Km 60.700 on Campierganj branch in District Mahrajganj,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,18-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,25-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Tulsipur, Balrampur",Mahrajganj,273303.0,2.0,,Krishna Murari Contruction,"860,398.91",Rejected-Finance,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Tulsipur, Balrampur",unknown
2026_UPRNS_1120701_2,476/UPRNSS/E-TENDER/2025-26,PROPOSED CONSTRUCTION OF 350 METER LENGTH AND 4.2 METER WIDE INTERLOCKING ROAD IN CAMPUS DISTT JAIL ETAWAH,PROPOSED CONSTRUCTION OF 350 METER LENGTH AND 4.2 METER WIDE INTERLOCKING ROAD IN CAMPUS DISTT JAIL ETAWAH,Works,Open Tender,Percentage,Civil Works,No,No,NA ,16-Mar-2026 03:30 PM,,NA ,90.0,No ,No,Offline,23-Mar-2026 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,DISTRICT JAIL ETAWAH,206001.0,2.0,,j s m enterprises,"3,517,479",Rejected-Finance,31-Mar-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2026_UPIDC_1104617_4,07/EE/2025-26,Reconstruction of VRB at km. 38.816 of Harnad Drain,Reconstruction of VRB at km. 38.816 of Harnad Drain,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,19-Jan-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",Reconstruction of VRB at km. 38.816 of Harnad Drai,283203.0,2.0,"30,52,000",ASHOK KUMAR THEKEDAR,"3,039,285.25",Rejected-Finance,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",unknown
2026_REDUP_1119268_6,2324/RED Tender KUSHINAGAR,VIKAS KHAND PADRAUNA KE GRAM SABHA ANHARIBARI CHHOTA TOLA ME MUNIB RAJBHAR KE GHAR SE MUNNA PRASAD KE GHAR HOTE HUE CHANDRABHAN KE GHAR TAK CC ROAD NIRMAD KARYA,VIKAS KHAND PADRAUNA KE GRAM SABHA ANHARIBARI CHHOTA TOLA ME MUNIB RAJBHAR KE GHAR SE MUNNA PRASAD KE GHAR HOTE HUE CHANDRABHAN KE GHAR TAK CC ROAD NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"22,47,000",M/S MAA AMBEY CONSTRUCTION COMPANY,100.0,Accepted-AOC,17-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_UPIDM_1113753_1,17/EE/WEDK/2025-2026/Lot No. 02,"Fabrication and Erection of Durashine shed at Km. 16.200 Fatehpur feeder under juridiction of Irrigation Division, Kanpur Dehat","Fabrication and Erection of Durashine shed at Km. 16.200 Fatehpur feeder under juridiction of Irrigation Division, Kanpur Dehat",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,09-Feb-2026 10:45 AM,,NA ,90.0,No ,No,Online,16-Feb-2026 01:15 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,FATEHPUR FEEDER,209214.0,2.0,"17,83,000",SHIV RAM ENTERPRISES,"1,742,882.5",Rejected-Finance,17-Mar-2026,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2026_UPPRC_1110969_1,33/GM-4/UPPCL/2025-26 Dated 21-01-2026,"TOURISM DEVELOPMENT WORK OF BABA NEEM KARORI KI JANM STHALI (PHASE-2) AT VILLAGE AKBARPUR, NAGAU IN DISTRICT- FIROZABAD (U.P.)","TOURISM DEVELOPMENT WORK OF BABA NEEM KARORI KI JANM STHALI (PHASE-2) AT VILLAGE AKBARPUR, NAGAU IN DISTRICT- FIROZABAD (U.P.)",Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,30-Jan-2026 03:00 PM,,31-Jan-2026 11:00 AM ,90.0,No ,No,Online,09-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Village Akbarpur Nagau Firozabad,224122.0,2.0,"1,71,15,941",M/s Pragya Construction,,Accepted-AOC,18-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2026_UPIDM_1119098_1,06/EE/2025-26 LOT 6,DRILLING OF STATE TUBEWELLS,DRILLING OF STATE TUBEWELLS,Works,Open Tender,Item Rate,Water Equipments/ Meter/ Drilling/ Boring,No,No,NA ,03-Mar-2026 12:00 PM,,NA ,90.0,No ,No,Both(Online/Offline),09-Mar-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,HATHRAS,204101.0,2.0,"8,71,000",MANJULA MISHRA,"824,450",Accepted-AOC,12-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,unknown
2026_SCIDC_1121213_1,150/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM VIKKI HOUSE TO KHATENDRA KUMAR HOUSE NEAR PANI KI TANKI AT WARD NO. - 1 MOHALLA PREMNAGAR SAILAI, NAGAR FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM VIKKI HOUSE TO KHATENDRA KUMAR HOUSE NEAR PANI KI TANKI AT WARD NO. - 1 MOHALLA PREMNAGAR SAILAI, NAGAR FIROZABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 02:00 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,sikandra agra,282007.0,2.0,"12,70,000",M S CONSTRUCTION,"1,270,004.95",Not Admitted-Fee/PreQual/Technical,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_UPPRC_1114318_1,49/UPPCL/GM-5/E-TENDER/2025-26,Construction of damaged road in campus of Government Medical College Orai District Jalaun (U.P.),Construction of damaged road in campus of Government Medical College Orai District Jalaun (U.P.),Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,10-Feb-2026 05:00 PM,,NA ,90.0,No ,No,Online,21-Feb-2026 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow,District Jalaun (U.P.),285123.0,2.0,"2,43,68,000",M/s. Salil Chopra,"24,222,627.89",Rejected-AOC,29-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow,unknown
2026_SCIDC_1121586_1,138/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM BHIMRAO AMBEDKAR PARK TO PUBLIC TOILET AT VILL. BASAI, TEHSIL- TUNDLA.","CONSTRUCTION OF C.C. ROAD FROM BHIMRAO AMBEDKAR PARK TO PUBLIC TOILET AT VILL. BASAI, TEHSIL- TUNDLA.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Mar-2026 11:00 AM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,SIKANDRA AGRA,282007.0,2.0,"30,51,000",M S CONSTRUCTION,"3,050,134.2",Not Admitted-Fee/PreQual/Technical,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_SCIDC_1124942_1,17/Elect./Saharanpur/2025-26 Dated- 13.03.2026,E/O A T S (Repairing work) at Jaula Dindoli Saharanpur.,E/O A T S (Repairing work) at Jaula Dindoli Saharanpur.,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,13-Mar-2026 01:15 PM,,NA ,180.0,No ,No,Offline,21-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,sikandra agra,282007.0,2.0,"4,75,000",Electro Mechanics,"474,905",Accepted-AOC,31-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,unknown
2026_SCIDC_1110733_1,2098 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,Construction of CC Road work at Nagara Baudihar Chauraha Se Ekdangi Tak 500 Mtr Block Bankati Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Nagara Baudihar Chauraha Se Ekdangi Tak 500 Mtr Block Bankati Distt Basti. (Sansad Nidhi Basti),Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Jan-2026 12:34 PM,,04-Feb-2026 12:00 PM ,90.0,No ,No,Offline,07-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"32,11,000",AKANKSHA ASSOCIATES,"3,210,357",Rejected-Finance,11-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_UPIDC_1117767_4,07/EE/2025-26,Construction of V.R.B. at Km. 0.520 of Shabaazpur Minor.,Construction of V.R.B. at Km. 0.520 of Shabaazpur Minor.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",Najibabad,246763.0,2.0,"5,55,000",M/S AJAYPAL SINGH CONTRACTOR,"442,791.16",Accepted-AOC,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",unknown
2026_UPIDC_1117787_1,07/EE/25-26,CONSTRUCTION OF V.R.B. AT KM 6.080 OF BAGARPUR DY UNDER M.G.C. PROJECT STAGE - II IN DIST AMROHA,CONSTRUCTION OF V.R.B. AT KM 6.080 OF BAGARPUR DY UNDER M.G.C. PROJECT STAGE - II IN DIST AMROHA,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,19-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,24-Feb-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",AMROHA,244222.0,2.0,"20,10,000",Deols Enterprises,"1,371,015.59",Accepted-AOC,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",unknown
2026_SCIDC_1116924_1,2237/EE SKN /E-Tender /Purvanchal Nidhi Mehdawal SKN /2025-26 Dated 16-02-2026,Construction of CC Road work at Gram Ghurapali Mohiya Pul Marg Par Petrol Pamp Se Pachanauri Chauraha Tak Block Mehadawal Distt. Sant Kabir Nagar. ( Purvanchal Nidhi Mehadawal),Construction of CC Road work at Gram Ghurapali Mohiya Pul Marg Par Petrol Pamp Se Pachanauri Chauraha Tak Block Mehadawal Distt. Sant Kabir Nagar. ( Purvanchal Nidhi Mehadawal),Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Feb-2026 09:00 AM,,21-Feb-2026 12:00 PM ,90.0,No ,No,Offline,25-Feb-2026 06:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"28,98,818",KANCHAN ENTERPRISES,"2,895,919",Accepted-AOC,24-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_UPIDC_1117767_5,07/EE/2025-26,Construction of V.R.B. at Km. 2.000 of Shabaazpur Minor.,Construction of V.R.B. at Km. 2.000 of Shabaazpur Minor.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,19-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,25-Feb-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",Najibabad,246763.0,2.0,"5,40,000",M/S AJAYPAL SINGH CONTRACTOR,"432,825.38",Accepted-AOC,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",unknown
2026_SCIDC_1111127_1,603/E E/Ayo/E Tender/MLA FUND/25-26 30.01.2026,Under MLA Fund Scheme CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR VILLAGE Musepur Girant,Under MLA Fund Scheme CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR VILLAGE Musepur Girant alahudal ke khet se Hiralal ke Ghar tak,Works,Open Tender,Percentage,Construction Works,No,No,NA ,26-May-2026 12:34 PM,,03-Feb-2026 11:00 AM ,90.0,No ,No,Offline,26-May-2026 12:34 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,SARITA CONTRACTOR,"1,166,900",Rejected-Finance,01-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_REDUP_1123198_1,2456/RED/VN/2025-26Dt. 27.01.2026,Vikas Khand Parasrampur Janpad Basti mein Vrihad Gaushala Sarkshan Gram Panchyat Narayanpur mein Boundry Wall ka nirman karya,Vikas Khand Parasrampur Janpad Basti mein Vrihad Gaushala Sarkshan Gram Panchyat Narayanpur mein Boundry Wall ka nirman karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,10-Mar-2026 12:00 PM,,NA ,90.0,No ,No,Online,16-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,works,272001.0,2.0,"29,92,000",M/S SANTOSH KUMAR CHAUDHARY,"2,990,828.39",Accepted-AOC,31-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,unknown
2026_SCIDC_1120075_2,308-1/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 25.02.2026,"19 Nos. Solar LED High Mast Light at Various Places in Block Nawabganj, Bhadpura and Nagar Palika, Bareilly, District-Bareilly (MLA Nidhi)","19 Nos. Solar LED High Mast Light at Various Places in Block Nawabganj, Bhadpura and Nagar Palika, Bareilly, District-Bareilly (MLA Nidhi)",Works,Open Tender,Item Rate,Solar Street Lights,No,No,NA ,09-Mar-2026 06:55 PM,,NA ,90.0,No ,No,Offline,16-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,Bareilly,243001.0,2.0,"17,92,650",GREENAGE INDIA RESOURCES PRIVATE LIMITED,"1,791,753.68",Accepted-AOC,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,unknown
